website,domain,phones,addresses,status,retries,facebook_links,instagram_links,youtube_links,twitter_links,linkedin_links,error,company_commercial_name,company_legal_name,company_all_available_names
http://clinejewelers.com,clinejewelers.com,[],[],success,0,[],[],[],[],[],,Cline Jewelers,,Cline Jewelers | Cline Jewelers in Edmonds | Cline Custom Jewelers | Cline Manufacturing Jewelers
http://tambasamba.design,tambasamba.design,[],[],success,0,[],[],[],[],[],,Tamba Samba,,Tamba Samba
http://acornlawpc.com,acornlawpc.com,['8054093878'],[],success,0,['facebook.com/acornlaw'],[],[],['twitter.com/Acorn_Law'],['linkedin.com/in/marcmackenzie'],,Acorn Law P.C.,Acorn Law P.C.,Acorn Law P.C. | Acorn Law | Acorn Law P
http://laydomsouth.org,laydomsouth.org,[],[],success,0,[],[],[],[],[],,Southern Dominican Laity,,Southern Dominican Laity
http://4v21.com,4v21.com,['55558802'],[],success,0,['facebook.com/plugins'],[],[],"['twitter.com/richardwolffedc', 'twitter.com/realDonaldTrump', 'twitter.com/widgets', 'twitter.com/share']",[],,Amazing Online Offers,,Amazing Online Offers
http://beautifulbodybabes.com,beautifulbodybabes.com,[],[],success,0,[],[],[],[],[],,Beautiful Body Babes,,Beautiful Body Babes
http://bergesenterpriseinc.com,bergesenterpriseinc.com,['19992025'],[],success,0,[],[],[],[],[],,Berges Enterprises Inc.,Berges Enterprises Inc.,Berges Enterprises Inc. | Berges Enterprise Inc.
http://lifeofbtc.org,lifeofbtc.org,['8035490083'],[],success,0,"['facebook.com/Sterling-Council-605921499827431', 'facebook.com/2008']",['instagram.com/life.of.btc'],[],[],[],,Beyond The Court LLC.,Beyond The Court LLC.,Beyond The Court LLC. | The Beyond The Court LLC.
http://wanakenapinecone.wordpress.com,wanakenapinecone.wordpress.com,['3153094040'],[],success,0,"['facebook.com/profile.php', 'facebook.com/WordPresscom']",[],[],[],[],,Black Waters Cafe,,Black Waters Cafe
http://brilliantcityreiki.com,brilliantcityreiki.com,[],[],success,0,[],[],[],[],[],,Brilliantcityreiki,,Brilliantcityreiki | Brilliant City
http://growthfutures.net,growthfutures.net,[],[],success,0,[],[],[],[],[],,Growth Futures,Lafayette Commodities Inc.,Growth Futures | Lafayette Commodities Inc.
http://lgcountryschool.com,lgcountryschool.com,['8474384834'],[],success,0,[],[],[],[],[],,Long Grove Country School,,Long Grove Country School | Long Grove Country School - LGCS
http://hightechautoservicesantamonica.com,hightechautoservicesantamonica.com,[],[],success,0,[],[],[],[],[],,High Tech Auto Service,,High Tech Auto Service | High Tech Auto Service Santa Monica
http://airelibreavenue.com,airelibreavenue.com,[],[],success,0,[],[],[],[],[],,AIRE LIBRE AVENUE,,AIRE LIBRE AVENUE
http://jaredshavelson.com,jaredshavelson.com,[],[],success,0,"['facebook.com/polyvinylrecords', 'facebook.com/jbtvmusic', 'facebook.com/therentals', 'facebook.com/therealpurelove']","['instagram.com/jbtvstudio', 'instagram.com/jaredshavelson', 'instagram.com/polyvinylrecords', 'instagram.com/therentals']",[],"['twitter.com/Polyvinyl', 'twitter.com/therealpurelove', 'twitter.com/therentals', 'twitter.com/jaredshavelson', 'twitter.com/jbtv']",[],,Jared Shavelson,,Jared Shavelson
http://tylerteaches.com,tylerteaches.com,[],[],success,0,[],[],[],[],[],,Tyler teaches com,,Tyler teaches com
http://shoplakebuoy.com,shoplakebuoy.com,[],[],success,0,[],[],[],[],[],,LAKE BuOY,,LAKE BuOY
http://86fest.com,86fest.com,[],[],success,0,"['facebook.com/86FEST', 'facebook.com/TeamTopakRacing', 'facebook.com/CarsWithoutLimits', 'facebook.com/events']","['instagram.com/azfrs86', 'instagram.com/socalsd86', 'instagram.com/86fest']",[],[],[],,86FEST,,86FEST
http://janarose.us,janarose.us,[],[],success,0,['facebook.com/janastewartfitness'],"['instagram.com/p', 'instagram.com/v', 'instagram.com/reel', 'instagram.com/jana.rose.stewart']",[],[],[],,Jana Rose,Jana Stewart LLC.,Jana Rose | Jana Stewart LLC.
http://charlesmann-contracting.com,charlesmann-contracting.com,[],[],success,0,[],[],[],[],[],,Charles Mann Contracting,,Charles Mann Contracting
http://shmstudios.com,shmstudios.com,[],[],success,0,[],[],[],[],[],,SHM Studios,,SHM Studios
http://clevelandheightsapartments.com,clevelandheightsapartments.com,[],[],success,0,[],[],[],[],[],,Cleveland Heights Apartments,,Cleveland Heights Apartments | 2677 Euclid Heights Blvd | Cleveland Heights Apartments
http://bluestreakgrinding.com,bluestreakgrinding.com,['6023538088'],"['2821 W. Willetta St., Phoenix, AZ 85009']",success,0,[],[],[],[],[],,Blue Streak Grinding,,Blue Streak Grinding | Blue Streak | Bell Helicopter Textron Inc.
http://bubongstore.com,bubongstore.com,[],[],success,0,[],[],[],[],[],,Bubong Store,Covalent Softwares Pvt. Ltd.,Bubong Store | Covalent Softwares Pvt. Ltd. | Ethics Exports Pvt. Ltd.
http://brooklyntreecompany.com,brooklyntreecompany.com,[],[],success,0,[],[],[],[],[],,Brooklyn Tree Company,Brooklyn Tree Company,Brooklyn Tree Company | Brooklyn Tree
http://marblepolishingmiami.net,marblepolishingmiami.net,"['3057312242', '331793057312242']",[],success,0,[],[],[],[],[],,Marble Polishing Miami,,Marble Polishing Miami | Marble Floor Polishing Miami
http://aroostooktechnologies.com,aroostooktechnologies.com,[],[],success,0,['facebook.com/AroostookTechnologies'],[],[],[],[],,Aroostook Technologies,Aroostook Technologies Inc.,Aroostook Technologies | Aroostook Technologies Inc.
http://branchedoakmarina.com,branchedoakmarina.com,[],[],success,0,['facebook.com/Branched-Oak-Marina-155307791173595'],[],[],[],[],,Branched Oak Marina,,Branched Oak Marina | Branched Oak Lake Marina
http://intfloors.com,intfloors.com,[],[],success,0,[],[],[],[],[],,Interior Flooring Solutions,,Interior Flooring Solutions
http://kathymetzinc.com,kathymetzinc.com,['38065544'],[],success,0,[],[],[],[],[],,Realty Connect USA,,Realty Connect USA
http://calcoastjewelryappraisers.com,calcoastjewelryappraisers.com,"['760504634', '05046343']",[],success,0,['facebook.com/CalCoastJewelryAppraisers'],['instagram.com/gemologistgirl'],[],[],[],,Cal Coast Jewelry Appraisers,Cal Coast Jewelry Appraisers Inc.,Cal Coast Jewelry Appraisers | Cal Coast Jewelry | Cal Coast Jewelry Appraisers Inc.
http://cedarwork.org,cedarwork.org,[],[],success,0,[],[],[],[],[],,Cedar Work,,Cedar Work | Cedar Work International
http://epertase.com,epertase.com,[],[],success,0,[],[],[],[],[],,TIANJIN CONSTRUCTION TECHNOLOGY CO. LTD.,TIANJIN CONSTRUCTION TECHNOLOGY CO. LTD.,TIANJIN CONSTRUCTION TECHNOLOGY CO. LTD.
http://laflosd.com,laflosd.com,[],[],success,0,[],[],[],[],[],,LAFLO,,LAFLO
http://richardsservicecenter.com,richardsservicecenter.com,[],[],success,0,[],[],[],[],[],,Richards Service Center,,Richards Service Center
http://fynres.com,fynres.com,[],[],success,0,[],[],[],[],[],,Fyn Real Estate Services,,Fyn Real Estate Services
http://eringallagher.wordpress.com,eringallagher.wordpress.com,['195077342'],[],success,0,['facebook.com/pages'],[],[],['twitter.com/eringallagher'],[],,Erin Gallagher Jewelry,,Erin Gallagher Jewelry
http://successoilco.com,successoilco.com,"['8189749623', '8004519865']",[],success,0,[],[],[],[],[],,Success Oil Company,Success Oil Company,Success Oil Company | Success Oil Co.
http://westtubingcompany.com,westtubingcompany.com,[],[],success,0,['facebook.com/westtubingcompany'],['instagram.com/west_tubing_company'],[],[],[],,West Tubing Company,West Tubing Company,West Tubing Company | West Tubing
http://foxtrailerservice.com,foxtrailerservice.com,[],[],success,0,[],[],[],[],[],,Fox Trailer Service,Fox Trailer Service LLC.,Fox Trailer Service | Fox Trailer Service LLC. | Fox Trailer
http://emergencyinternational.org,emergencyinternational.org,['20102022'],[],success,0,[],[],[],[],[],,Emergency International,,Emergency International
http://thermalpd.com,thermalpd.com,['7702032772'],[],success,0,[],[],[],[],['linkedin.com/company/thermalprocessdevelopment'],,Thermal Process Development,,Thermal Process Development | Thermal Process
http://sushirawsf.com,sushirawsf.com,['19992025'],[],success,0,[],[],[],[],[],,Sushi Raw 4,,Sushi Raw 4 | Sushi Raw
http://trihealthbalance.com,trihealthbalance.com,['487810088'],[],success,0,[],[],[],[],[],,Tri Health Balance,,Tri Health Balance
http://hannacho.com,hannacho.com,[],[],success,0,[],[],[],[],[],,Hanna cho,,Hanna cho
http://powersfamilymedicine.com,powersfamilymedicine.com,[],[],success,0,"['facebook.com/2008', 'facebook.com/10106499838164153', 'facebook.com/powersmedicine']",[],[],[],[],,Powers Family Medicine,Powers Family Medicine pllc.,Powers Family Medicine | Powers Family Medicine pllc. | Powers Medical
http://themacks.wordpress.com,themacks.wordpress.com,[],[],success,0,[],[],[],[],[],,God Change,,God Change
http://nomadicbearproductions.com,nomadicbearproductions.com,[],[],success,0,[],['instagram.com/nomadic.bear'],[],[],['linkedin.com/in/chris-mcgilvray-91204bb'],,Nomadic Bear,,Nomadic Bear | Nomadic Bear Productions
http://advance-tcc.com,advance-tcc.com,[],[],success,0,[],[],[],[],[],,ADVANCE-TCC,ADVANCE-TCC LLC.,ADVANCE-TCC | ADVANCE-TCC LLC.
http://timothylee.us,timothylee.us,"['4087400862', '12345678910']",[],success,0,[],[],[],[],['linkedin.com/in/timothylee-us'],,Timothy Lee,,Timothy Lee
http://temploebenezerweslaco.com,temploebenezerweslaco.com,[],[],success,0,[],[],[],[],[],,TEMPLO EBENEZER WESLACO,,TEMPLO EBENEZER WESLACO
http://directjet.com,directjet.com,['8002995381'],[],success,0,['facebook.com/Direct-Jet-Charter-LLC-123777037688095'],[],[],[],[],,Direct Jet Charter LLC.,Direct Jet Charter LLC.,Direct Jet Charter LLC. | Direct Jet Charter | Direct Jet
http://jasonheltonrealestate.com,jasonheltonrealestate.com,['19992025'],[],success,0,[],[],[],[],[],,Jason Helton,,Jason Helton | JASON HELTON REAL ESTATE
http://sacreativedesign.com,sacreativedesign.com,[],[],success,0,[],[],[],[],[],,SA Creative Design,,SA Creative Design
http://citadelurban.com,citadelurban.com,['2108984777'],"['503 Richland Hills Drive                                  \n\n                  San Antonio, TX 78245']",success,0,['facebook.com/profile.php'],['instagram.com/citadelurban'],[],[],[],,Citadel Urban,,Citadel Urban
http://openairchair.com,openairchair.com,"['3037983220', '801203037983220', '20250123']","['2400 W. Belleview Ave. Littleton, CO 80120']",success,0,[],[],[],[],[],,Open Air Chair Repair,,Open Air Chair Repair | Open Air Chair
http://veritassynergetic.com,veritassynergetic.com,[],[],success,0,[],[],[],[],[],,Veritas Synergetic,,Veritas Synergetic
http://wellbaum-apiaries.business.site,wellbaum-apiaries.business.site,[],[],success,0,[],[],[],[],[],,Wellbaum Acres Apiaries,,Wellbaum Acres Apiaries
http://ohanacrm.com,ohanacrm.com,[],[],success,0,[],[],[],[],[],,Ohana CRM,,Ohana CRM
http://tashahmoore.com,tashahmoore.com,[],[],success,0,[],[],[],[],[],,Tasha H. Moore,Tasha H Moore LLC.,Tasha H. Moore | Tasha H Moore LLC.
http://highqualitypcs.com,highqualitypcs.com,[],[],success,0,[],[],[],[],[],,Highqualitypcs,,Highqualitypcs
http://verve-medical.com,,[],[],failed,0,[],[],[],[],[],Failed to retrieve page content,,,
http://aspecialtouchflorist.net,aspecialtouchflorist.net,[],[],success,0,[],[],[],[],[],,A Special Touch Florist,,A Special Touch Florist
http://cowpaddyfudge.wordpress.com,cowpaddyfudge.wordpress.com,['8133824158'],[],success,0,['facebook.com/WordPresscom'],[],[],[],[],,Cow Paddy Irish Fudge,,Cow Paddy Irish Fudge | Cowpaddyfudge
http://burkeoppenheim.com,burkeoppenheim.com,[],[],success,0,[],[],[],[],[],,Burke Oppenheim,,Burke Oppenheim
http://romesportshalloffame.com,romesportshalloffame.com,[],[],success,0,[],[],[],[],[],,Rome Sports Hall of Fame,,Rome Sports Hall of Fame | Rome Sports Hall of Fame &amp Museum
http://sbmobilenails.com,sbmobilenails.com,['8055549029'],[],success,0,[],[],[],[],[],,SB Mobile Nail,,SB Mobile Nail
http://snugharborca.com,snugharborca.com,[],[],success,0,[],[],[],[],[],,Snug Harbor,,Snug Harbor
http://woodstocklodge246.org,woodstocklodge246.org,[],[],success,0,[],[],[],[],[],,Woodstock Masonic Lodge 246,,Woodstock Masonic Lodge 246 | Woodstock Masonic Lodge
http://daylilyhealth.org,daylilyhealth.org,"['24855645', '2485564556']",[],success,0,['facebook.com/daylilyhealth'],['instagram.com/daylilyhealth'],[],[],['linkedin.com/company/daylilyhealth'],,DAYLILY HEALTH,,DAYLILY HEALTH
http://platformtemizlik.com,,[],[],failed,0,[],[],[],[],[],Failed to retrieve page content,,,
http://coopster.org,coopster.org,['20032018'],[],success,0,[],[],[],['twitter.com/share'],[],,Esk River NSW,,Esk River NSW
http://leahyfamilydentistry.com,leahyfamilydentistry.com,['919363420'],[],success,0,['facebook.com/leahyfamilydentistry'],[],[],['twitter.com/LeahyDentistry'],[],,Leahy Family Dentistry,,"Leahy Family Dentistry | Leahy, Kenneth Dds"
http://apollostreams.com,apollostreams.com,['8014926296'],[],success,0,['facebook.com/Apollo-Streams-103638581396058'],['instagram.com/apollostreams'],[],[],[],,Apollo Streams,Apollo Streams Inc.,Apollo Streams | Apollo Streams Inc.
http://thejewishheritagefoundation.com,thejewishheritagefoundation.com,[],[],success,0,[],[],[],[],[],,The Jewish Heritage Foundation,The Jewish Heritage Foundation Inc.,The Jewish Heritage Foundation | The Jewish Heritage Foundation Inc.
http://nu-imagepainting.com,nu-imagepainting.com,[],[],success,0,[],[],[],[],[],,Nu Image Painting,,Nu Image Painting | Nu-Image
http://fitfeetflorida.com,fitfeetflorida.com,"['8135636458', '7278245100', '8136451993']",[],success,0,"['facebook.com/FitFeetForLifeFootandAnkle', 'facebook.com/2008', 'facebook.com/1411192949']",[],[],[],[],,Fit Feet For Life,,Fit Feet For Life | Fit Feet For
http://kaylabeehler.com,kaylabeehler.com,[],[],success,0,['facebook.com/2008'],['instagram.com/kb_designs'],[],[],['linkedin.com/in/kayla-beehler-61691410a'],,Kayla Beehler,,Kayla Beehler | Ashcroft Inc.
http://southsidedentalcare-dentalclinic.business.site,southsidedentalcare-dentalclinic.business.site,[],[],success,0,[],[],[],[],[],,Southside Dental Care Dental Clinic,,Southside Dental Care Dental Clinic | Southside Dental Care
http://harmonystarkennel.com,harmonystarkennel.com,['9182603665'],[],success,0,[],[],[],[],[],,Harmony Star Kennel,,Harmony Star Kennel
http://sceniclandscaping.net,sceniclandscaping.net,[],[],success,0,[],[],[],[],[],,Scenic Landscaping,,Scenic Landscaping
http://aristacons.com,aristacons.com,"['3038578990009', '78990009', '1857899009', '18578990009', '0028578990009']",[],success,0,['facebook.com/delaware'],[],[],['twitter.com/delaware'],[],,Arista,,Arista
http://cotherix.com,cotherix.com,[],[],success,0,[],[],[],[],[],,Cotherix,Cotherix Inc.,Cotherix | Cotherix Inc. | ctelion Pharmaceuticals US Inc.
http://pd2llc.com,pd2llc.com,[],[],success,0,[],[],[],[],[],,Process Design Development,,Process Design Development
http://yjlashstudio.com,yjlashstudio.com,['2035481474'],[],success,0,['facebook.com/yjlash'],['instagram.com/yjlashstudio'],[],[],[],,YJ EYELASH,YJ Eyelash Inc.,YJ EYELASH | YJ Eyelash Inc.
http://woodgateapts.net,woodgateapts.net,"['8442017843', '844201784']","['3851 W Cobble Ridge Drive West Jordan, UT 84084']",success,0,"['facebook.com/sharer', 'facebook.com/pg']",['instagram.com/woodgate.jordan.landing'],[],"['twitter.com/widgets', 'twitter.com/intent']",[],,Woodgate Apartments at Jordan Landing,,Woodgate Apartments at Jordan Landing | Woodgate | Woodgate Apartments
http://maquez-kennelz.business.site,maquez-kennelz.business.site,[],[],success,0,[],[],[],[],[],,Marquez Kennelz,,Marquez Kennelz
http://jointguard.com,jointguard.com,[],[],success,0,[],[],[],[],[],,Joint Guard,,Joint Guard
http://studiobsalon.net,studiobsalon.net,[],[],success,0,[],[],[],[],[],,Studio B Salon,,Studio B Salon
http://bookkeepinglogic.com,bookkeepinglogic.com,[],"['17770 Monterey Rd Suite C Morgan Hill, CA  95037']",success,0,[],[],[],[],[],,Bookkeeping Logic,Bookkeeping Logic Inc.,Bookkeeping Logic | Bookkeeping Logic QuickBooks | Bookkeeping Logic Inc.
http://aether-multimedia-llc.business.site,aether-multimedia-llc.business.site,[],[],success,0,[],[],[],[],[],,Aether Multimedia Productions LLC.,Aether Multimedia Productions LLC.,Aether Multimedia Productions LLC.
http://sanfranciscowinecenter.com,sanfranciscowinecenter.com,[],[],success,0,[],[],[],[],[],,SF Wine Center,Indie Wine Company,SF Wine Center | San Francisco Wine Center | Indie Wine Company
http://abbevillecalendar.com,abbevillecalendar.com,[],[],success,0,[],[],[],[],[],,Abbeville Calendar,,Abbeville Calendar
http://3lechesbake.com,3lechesbake.com,"['2255726013', '2252875355']",[],success,0,['facebook.com/3lechesbake'],['instagram.com/3lechesbakery'],[],[],[],,3 Leches Bakery Cafe,Leches Bakery & Cafe LLC.,3 Leches Bakery Cafe | 3 Leches Bakery | Leches Bakery & Cafe LLC.
http://techsynario.com,techsynario.com,[],[],success,0,[],[],[],[],[],,Tech Synario,,Tech Synario
http://abujaluxuryhome.com,abujaluxuryhome.com,[],[],success,0,[],[],[],[],[],,Abuja Luxury Homes,,Abuja Luxury Homes | Abuja Luxury Homes & Appartment | Abuja Luxury Homes & Property
http://neomedia-dg.com,neomedia-dg.com,['9152012695'],[],success,0,"['facebook.com/tr', 'facebook.com/neomedia.dg']",['instagram.com/neomedia.dg'],['youtube.com/user/NeomediaDesignGroup'],[],['linkedin.com/company/neomedia-design-group'],,Neomedia Design Group,,Neomedia Design Group | Neomedia Design Group - Home
http://baypointlabs.com,baypointlabs.com,['7077476081'],[],success,0,[],[],[],[],[],,Bay Point Labs,Bay Point Laboratories Inc.,Bay Point Labs | Bay Point Laboratories Inc.
http://mogreenway.com,mogreenway.com,[],[],success,0,['facebook.com/MoGreenwayMag'],['instagram.com/mogreenway'],[],['twitter.com/mogreenway'],['linkedin.com/company/mogreenway'],,Greenway Magazine,Kansas City Cannabis Co.,Greenway Magazine | Greenway Media | Kansas City Cannabis Co.
http://homesforsalescv.com,homesforsalescv.com,"['6612502075', '91387661250', '20022025', '01038453']",[],success,0,[],[],[],[],[],,Laura Hannasch,,Laura Hannasch
http://kathrynsonmoonlake.com,kathrynsonmoonlake.com,[],[],success,0,[],[],[],[],[],,Kathryn's of Mississippi Inc.,Kathryn's of Mississippi Inc.,Kathryn's of Mississippi Inc.
http://periogel.net,periogel.net,['63125877434'],[],success,0,['facebook.com/PerioProtect'],['instagram.com/perioprotect'],[],['twitter.com/perioprotect'],[],,Perio Gel,,Perio Gel | Perio Gel Sales
http://bigtransformerbushings.com,bigtransformerbushings.com,"['13304931890', '13304931893', '304931890']",[],success,0,[],[],[],[],[],,Big Transformer Bushings,,Big Transformer Bushings
http://whittiershuttle.com,whittiershuttle.com,"['18882578527', '19073506010']",[],success,0,[],[],[],[],[],,Whittier Alaska Shuttle,,Whittier Alaska Shuttle | Whittier shuttle
http://childcarecompany.org,childcarecompany.org,['2405830865'],[],success,0,['facebook.com/childcarecompany'],[],[],[],[],,THE CHILD CARE COMPANY,THE CHILD CARE COMPANY,THE CHILD CARE COMPANY | Child Care Company
http://yingtexun.com,,[],[],failed,0,[],[],[],[],[],Failed to retrieve page content,,,
http://belozapp.com,belozapp.com,[],[],success,0,[],[],[],[],[],,BEL-OZ LTD.,BEL-OZ LTD.,BEL-OZ LTD.
http://aetheradvisors.com,aetheradvisors.com,[],[],success,0,[],[],[],[],['linkedin.com/in/julie-ryan-3a46504'],,Aether Advisors,AETHER ADVISORS LLC.,Aether Advisors | AETHER ADVISORS LLC.
http://fightguard.net,fightguard.net,"['8773036180', '7144575391']",[],success,0,[],[],[],[],[],,Fight Guard Network,,Fight Guard Network | Fightguard
http://ticketsregina.com,,[],[],failed,0,[],[],[],[],[],Failed to retrieve page content,,,
http://1stamc.com,1stamc.com,"['8009444072', '6264836281', '6264836280', '01222979']",[],success,0,['facebook.com/1stAMC'],[],[],[],['linkedin.com/in/susan-and-manuel-perez-44933012'],,1st American Mortgage Corporation,1st American Mortgage Corporation,1st American Mortgage Corporation
http://theneedlehouse.com,theneedlehouse.com,"['20072025', '770057135229704']","['2422 Tangley Street Houston, TX 77005']",success,0,[],[],[],[],[],,Needle House,,Needle House | The Needle House | Needledeeva Inc.
http://prashnercpa.com,prashnercpa.com,"['20182020', '5123261440']",[],success,0,['facebook.com/Barbara-Prashner-CPA-PC-128144142015'],[],[],[],['linkedin.com/in/barbara-prashner-cpa-p-c-8914127'],,Prashner CPA,Prashner CPA P.C.,Barbara R. Prashner | Barbara Prashner | Prashner CPA | Prashner CPA P.C. | Barbara R. Prashner CPA P.C.
http://kusbeautyusa.com,kusbeautyusa.com,[],[],success,0,[],[],[],[],[],,Kus beauty,,Kus beauty
http://tax-masters.net,tax-masters.net,[],[],success,0,[],[],[],[],[],,Tax-Masters,,Tax-Masters
http://jtheater.com,jtheater.com,"['9595915304787', '15306878670']","['14618 Tyler Foote Rd. \xa0Nevada City, CA 95959']",success,0,[],[],[],[],[],,J.T. H EATER,,J.T. H EATER | J T Heater-Architect
http://sbstransportllc.com,sbstransportllc.com,[],[],success,0,['facebook.com/101932885163238'],['instagram.com/sbstransportllc'],[],[],[],,SBS Transport,SBS Transport LLC.,SBS Transport | SBS Transport LLC.
http://randrdance.com,randrdance.com,['8435039616'],[],success,0,['facebook.com/676206005802894'],['instagram.com/randr_dance'],['youtube.com/channel/UC4HqgwjOnFXfGU_eHbT8OgQ'],[],[],,RR Dance STUDIO DJ Services,,RR Dance STUDIO DJ Services | R&R Dance
http://jshs-tn.utk.edu,jshs-tn.utk.edu,"['379968659741000', '37996865974949']","['1331 Circle Park Drive\nKnoxville, TN 37996', '1502 Cumberland Avenue\nKnoxville, TN 37916']",success,0,['facebook.com/tnjrscihum'],['instagram.com/utk_prep'],[],['twitter.com/UTK_PREP'],[],,Tennessee Junior Science and Humanities Symposium,,Tennessee Junior Science and Humanities Symposium
http://sherricornett.com,sherricornett.com,[],[],success,0,[],[],[],[],[],,Sherri Cornett,,Sherri Cornett
http://aestatix.com,aestatix.com,[],[],success,0,[],['instagram.com/aestatix'],[],['twitter.com/aestatix'],['linkedin.com/company/aestatix'],,Aestatix,AESTATIX LLC.,Aestatix | AESTATIX LLC.
http://cadottfamilyrestaurant.com,cadottfamilyrestaurant.com,['547277159780027'],[],success,0,['facebook.com/cadottfamilyrestaurant'],['instagram.com/cadottfamilyrestaurant'],[],[],[],,Cadott Family Restaurant,,Cadott Family Restaurant | Cadott Family
http://dallassurgicalgroup.com,dallassurgicalgroup.com,"['2143506672', '20052022', '1435066728140']",[],success,0,[],[],[],[],[],,Dallas Surgical Group,,Dallas Surgical Group
http://figureitoutagency.com,figureitoutagency.com,[],[],success,0,[],['instagram.com/figureitoutagency'],[],[],[],,Figureitoutagency,,Figureitoutagency
http://jadynbags.com,jadynbags.com,[],[],success,0,['facebook.com/jadynbags'],['instagram.com/jadynbags'],[],[],[],,Jadyn Bags,,Jadyn Bags
http://garagedoor-repair-waynenj.com,garagedoor-repair-waynenj.com,['9733197770'],"['1591 Alps Rd, Wayne, NJ 07470']",success,0,[],[],[],[],[],,Garage Door Repair Wayne NJ,,Garage Door Repair Wayne NJ
http://logansquarelaundry.com,logansquarelaundry.com,[],[],success,0,[],[],[],[],[],,Logan Square Laundry,,Logan Square Laundry
http://newasianjuyuan.com,newasianjuyuan.com,['7635958888'],[],success,0,[],[],[],[],[],,New Asian Ju Yuan,,New Asian Ju Yuan
http://al-advertising-diet-store.com,al-advertising-diet-store.com,[],[],success,0,[],[],[],[],[],,AL Advertising Diet Store,,AL Advertising Diet Store | AL Advertising
http://parisfumc.org,parisfumc.org,[],[],success,0,[],[],[],[],[],,Paris First United Methodist Church Inc.,Paris First United Methodist Church Inc.,Paris First United Methodist Church Inc. | Paris FUMC
http://bc-hinger.com,bc-hinger.com,[],[],success,0,[],[],[],[],[],,BC HINGER,,BC HINGER
http://rustyskate.com,rustyskate.com,[],[],success,0,[],[],[],[],[],,Rusty Skate,Rusty Skate - Broken Jar LLC.,Rusty Skate | Rusty Skate - Broken Jar LLC. | Broken Jar LLC.
http://cwenergyusa.com,cwenergyusa.com,['4809981694'],[],success,0,['facebook.com/cwenergyusa'],[],[],['twitter.com/cwenergyusa1'],['linkedin.com/company/cwenergy'],,C&W Energy Solutions,C&W Energy Solutions LLC.,Chips & Wafers Inc. | C&W Energy Solutions LLC. | C&W Energy USA | Wafers Inc. | C&W Energy Solutions
http://lionsteelstructuresco.com,lionsteelstructuresco.com,[],[],success,0,[],[],[],[],[],,Lion Steel Structures,,Lion Steel Structures
http://indiyoung.com,indiyoung.com,[],[],success,0,[],['instagram.com/indiyoung_'],[],[],['linkedin.com/in/indiyoung'],,Indi Young,,Indi Young
http://reveportraits.com,reveportraits.com,[],[],success,0,[],[],[],[],[],,Reve Portraits,Reve Portraits Ltd.,Reve Portraits | Reve Portraits Ltd.
http://artworkbydoyle.com,artworkbydoyle.com,[],[],success,0,[],[],[],[],[],,Artwork by Doyle,,Artwork by Doyle
http://daveandtracy.org,daveandtracy.org,[],[],success,0,[],[],[],[],[],,David & Tracy,,David & Tracy
http://seattlecandle.com,seattlecandle.com,[],[],success,0,[],[],[],[],[],,Seattle Candle Company,Seattle Candle Company,Seattle Candle Company
http://id44.com,id44.com,[],[],success,0,[],[],[],[],[],,ID44,,ID44 | Munden Medical DBA id44
http://littlefeetforestschool.org,littlefeetforestschool.org,"['303358820030335', '20242025']",[],success,0,[],['instagram.com/littlefeetforestschool'],[],[],[],,Little Feet Forest School,,Little Feet Forest School | Little Feet Forest S | Little Feet Forest
http://tandoorrestaurants.com,tandoorrestaurants.com,[],[],success,0,['facebook.com/tandoorgrill'],['instagram.com/tandoor_indianslc'],[],[],[],,Tandoor Indian Grill - Millcreek,,Tandoor Indian Grill - Millcreek
http://beautyblueprintllc.com,beautyblueprintllc.com,[],[],success,0,[],[],[],[],[],,Beauty Blueprint LLC.,Beauty Blueprint LLC.,Beauty Blueprint LLC. | Beauty Blueprint
http://royaltycleaningva.co,royaltycleaningva.co,[],[],success,0,[],[],[],[],[],,Fit For Royalty Cleaning LLC.,Fit For Royalty Cleaning LLC.,Fit For Royalty Cleaning LLC.
http://drtompastor.com,drtompastor.com,['6123143739'],[],success,0,"['facebook.com/drtompastor', 'facebook.com/2008']",[],[],[],['linkedin.com/in/drtompastor'],,Dr. Tom Pastor,Pinnacle Chiropractic Inc.,Dr. Tom Pastor | Pinnacle Chiropractic Inc.
http://smartdivorcestrategy.com,smartdivorcestrategy.com,[],[],success,0,[],"['instagram.com/thebrainwisecoach', 'instagram.com/moxielife_coach']",[],[],['linkedin.com/in/lauramiolla'],,Smart Divorce Strategy,,Smart Divorce Strategy
http://patscrap.co.uk,patscrap.co.uk,[],[],success,0,[],[],[],[],[],,Pats CRAP,,Pats CRAP
http://crossroadsrvpk.com,crossroadsrvpk.com,[],[],success,0,[],[],[],[],[],,Crossroads RV Park,,Crossroads RV Park
http://erikashome.com,erikashome.com,"['7046020219', '7045761671']",[],success,0,[],[],[],[],[],,Erika Marsh Pitman,,Erika Marsh Pitman
http://feltgoodmusic.com,feltgoodmusic.com,[],[],success,0,[],[],[],[],[],,Feltgood Music,,Feltgood Music | Feltgood
http://hbcofrochester.org,hbcofrochester.org,['2174913343'],[],success,0,['facebook.com/JesuslovesRochester'],[],[],[],[],,Hillcrest Baptist Church,,Hillcrest Baptist Church
